Target_Year	Target_Month	Target_Day	Target	Target_Page	Source_Year	Source_Month	Source_Day	Source	Source_Page
1815	2	14	HullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser	1	1815	2	9	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	3
1815	4	1	JacksonsOxfordJournal	4	1815	3	30	CaledonianMercury	2
1815	6	2	LiverpoolMercuryetc	5	1815	2	21	HullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser	2
1815	1	5	CaledonianMercury	2	1815	1	2	MorningChronicle	2
1815	1	5	CaledonianMercury	4	1815	1	3	MorningChronicle	4
1815	1	7	CaledonianMercury	2	1815	1	4	MorningChronicle	2
1815	1	7	CaledonianMercury	4	1815	1	2	MorningChronicle	3
1815	1	7	IpswichJournal	2	1815	1	3	MorningChronicle	3
1815	1	7	IpswichJournal	4	1815	1	2	MorningChronicle	3
1815	1	8	Examiner	2	1815	1	4	MorningChronicle	2
1815	1	8	Examiner	3	1815	1	4	MorningChronicle	2
1815	1	8	Examiner	8	1815	1	5	MorningChronicle	3
1815	1	8	Examiner	14	1815	1	5	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	3
1815	1	9	CaledonianMercury	2	1815	1	3	MorningChronicle	3
1815	1	12	CaledonianMercury	2	1815	1	9	MorningChronicle	3
1815	1	12	CaledonianMercury	4	1815	1	4	MorningChronicle	2
1815	1	12	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	1	1815	1	9	MorningChronicle	3
1815	1	12	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	2	1815	1	7	CaledonianMercury	2
1815	1	12	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	3	1815	1	4	MorningChronicle	2
1815	1	13	LiverpoolMercuryetc	2	1815	1	12	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	2
1815	1	13	LiverpoolMercuryetc	6	1815	1	2	MorningChronicle	3
1815	1	14	CaledonianMercury	2	1815	1	11	MorningChronicle	2
1815	1	14	CaledonianMercury	4	1815	1	11	MorningChronicle	2
1815	1	14	IpswichJournal	4	1815	1	12	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	1
1815	1	15	Examiner	12	1815	1	13	MorningChronicle	3
1815	1	15	Examiner	14	1815	1	14	MorningChronicle	3
1815	1	15	Examiner	15	1815	1	11	MorningChronicle	3
1815	1	16	CaledonianMercury	2	1815	1	13	MorningChronicle	3
1815	1	16	HampshireTelegraphandSussexChronicleetc	2	1815	1	14	JacksonsOxfordJournal	4
1815	1	17	HullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser	3	1815	1	16	CaledonianMercury	2
1815	1	19	CaledonianMercury	2	1815	1	16	MorningChronicle	2
1815	1	19	CaledonianMercury	4	1815	1	14	CobbettsWeeklyPoliticalRegister	15
1815	1	19	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	1	1815	1	16	MorningChronicle	2
1815	1	19	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	2	1815	1	14	CobbettsWeeklyPoliticalRegister	15
1815	1	19	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	3	1815	1	11	MorningChronicle	3
1815	1	21	CaledonianMercury	2	1815	1	18	MorningChronicle	4
1815	1	21	CaledonianMercury	3	1815	1	19	MorningChronicle	2
1815	1	21	CaledonianMercury	4	1815	1	17	MorningChronicle	2
1815	1	21	IpswichJournal	1	1815	1	9	MorningChronicle	3
1815	1	22	Examiner	11	1815	1	19	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	2
1815	1	22	Examiner	12	1815	1	21	CaledonianMercury	2
1815	1	23	CaledonianMercury	2	1815	1	22	Examiner	16
1815	1	23	CaledonianMercury	4	1815	1	16	MorningChronicle	3
1815	1	24	HullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser	2	1815	1	14	MorningChronicle	3
1815	1	24	HullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser	3	1815	1	19	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	2
1815	1	24	HullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser	4	1815	1	14	JacksonsOxfordJournal	4
1815	1	26	CaledonianMercury	2	1815	1	23	MorningChronicle	2
1815	1	26	CaledonianMercury	4	1815	1	23	MorningChronicle	2
1815	1	26	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	3	1815	1	21	CaledonianMercury	2
1815	1	28	CaledonianMercury	2	1815	1	25	MorningChronicle	2
1815	1	28	CaledonianMercury	4	1815	1	8	Examiner	3
1815	1	28	CobbettsWeeklyPoliticalRegister	13	1815	1	26	CaledonianMercury	2
1815	1	28	CobbettsWeeklyPoliticalRegister	14	1815	1	23	MorningChronicle	2
1815	1	28	CobbettsWeeklyPoliticalRegister	16	1815	1	26	CaledonianMercury	2
1815	1	28	IpswichJournal	4	1815	1	26	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	3
1815	1	29	Examiner	7	1815	1	25	MorningChronicle	2
1815	1	30	CaledonianMercury	2	1815	1	29	Examiner	4
1815	1	31	HullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser	1	1815	1	26	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	4
1815	1	31	HullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser	2	1815	1	29	Examiner	3
1815	2	2	CaledonianMercury	2	1815	1	28	MorningChronicle	1
1815	2	2	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	3	1815	1	29	Examiner	3
1815	2	3	LiverpoolMercuryetc	2	1815	1	19	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	2
1815	2	3	LiverpoolMercuryetc	3	1815	2	2	CaledonianMercury	2
1815	2	4	CaledonianMercury	2	1815	2	1	MorningChronicle	2
1815	2	4	IpswichJournal	1	1815	2	2	CaledonianMercury	2
1815	2	4	IpswichJournal	2	1815	2	1	MorningChronicle	3
1815	2	6	CaledonianMercury	2	1815	2	3	MorningChronicle	2
1815	2	6	CaledonianMercury	4	1815	1	29	Examiner	14
1815	2	7	HullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser	1	1815	2	4	CaledonianMercury	2
1815	2	7	HullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser	4	1815	2	4	IpswichJournal	4
1815	2	9	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	2	1815	2	4	JacksonsOxfordJournal	2
1815	2	9	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	3	1815	2	4	MorningChronicle	4
1815	2	10	LiverpoolMercuryetc	6	1815	1	30	CaledonianMercury	3
1815	2	11	CaledonianMercury	2	1815	2	9	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	3
1815	2	11	CaledonianMercury	4	1815	2	8	MorningChronicle	2
1815	2	11	JacksonsOxfordJournal	4	1815	2	9	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	2
1815	2	12	Examiner	16	1815	2	2	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	3
1815	2	14	HullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser	3	1815	2	13	CaledonianMercury	4
1815	2	16	DerbyMercury	4	1815	2	13	CaledonianMercury	2
1815	2	16	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	2	1815	2	10	MorningChronicle	2
1815	2	16	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	3	1815	1	30	CaledonianMercury	3
1815	2	18	IpswichJournal	1	1815	2	16	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	3
1815	2	19	Examiner	1	1815	2	13	MorningChronicle	3
1815	2	20	CaledonianMercury	2	1815	2	18	JacksonsOxfordJournal	2
1815	2	21	HullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser	4	1815	2	18	CaledonianMercury	2
1815	2	23	CaledonianMercury	2	1815	2	19	Examiner	7
1815	2	23	CaledonianMercury	4	1815	2	19	Examiner	6
1815	2	23	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	3	1815	2	19	Examiner	7
1815	2	25	JacksonsOxfordJournal	4	1815	2	20	CaledonianMercury	2
1815	2	26	Examiner	5	1815	2	25	CaledonianMercury	2
1815	2	26	Examiner	6	1815	2	25	CaledonianMercury	2
1815	2	26	Examiner	8	1815	2	23	CaledonianMercury	4
1815	2	27	CaledonianMercury	2	1815	2	25	IpswichJournal	2
1815	2	27	CaledonianMercury	3	1815	2	25	MorningChronicle	3
1815	2	28	HullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser	1	1815	2	23	CaledonianMercury	2
1815	2	28	HullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser	3	1815	2	27	CaledonianMercury	3
1815	3	2	CaledonianMercury	2	1815	2	27	MorningChronicle	3
1815	3	2	CaledonianMercury	3	1815	2	27	MorningChronicle	3
1815	3	2	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	1	1815	1	13	LiverpoolMercuryetc	5
1815	3	2	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	2	1815	2	27	CaledonianMercury	2
1815	3	2	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	3	1815	2	27	CaledonianMercury	3
1815	3	4	IpswichJournal	4	1815	2	27	CaledonianMercury	3
1815	3	5	Examiner	13	1815	3	4	MorningChronicle	3
1815	3	5	Examiner	15	1815	3	2	MorningChronicle	3
1815	3	6	CaledonianMercury	3	1815	3	5	Examiner	15
1815	3	7	HullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser	4	1815	3	2	CaledonianMercury	2
1815	3	11	CaledonianMercury	3	1815	3	9	MorningChronicle	3
1815	3	11	CobbettsWeeklyPoliticalRegister	11	1815	3	5	Examiner	13
1815	3	12	Examiner	1	1815	3	11	CobbettsWeeklyPoliticalRegister	14
1815	3	13	CaledonianMercury	2	1815	3	10	MorningChronicle	2
1815	3	16	CaledonianMercury	2	1815	3	13	MorningChronicle	2
1815	3	16	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	2	1815	3	13	CaledonianMercury	2
1815	3	18	CaledonianMercury	2	1815	3	16	MorningChronicle	1
1815	3	18	CaledonianMercury	3	1815	3	16	MorningChronicle	3
1815	3	18	CobbettsWeeklyPoliticalRegister	14	1815	3	16	MorningChronicle	1
1815	3	18	CobbettsWeeklyPoliticalRegister	15	1815	3	16	MorningChronicle	1
1815	3	18	JacksonsOxfordJournal	3	1815	3	17	MorningChronicle	3
1815	3	18	JacksonsOxfordJournal	4	1815	3	7	HullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser	1
1815	3	19	Examiner	3	1815	3	13	MorningChronicle	2
1815	3	19	Examiner	6	1815	3	18	MorningChronicle	3
1815	3	19	Examiner	7	1815	3	18	CobbettsWeeklyPoliticalRegister	12
